 Vector Snapshot (JSVecx - Normalized to -127..+127)
Vector Count: 388 

#	X0 (DAC)	Y0 (DAC)	X1 (DAC)	Y1 (DAC)	Color	Length	Raw X0	Raw Y0
199	36.79	55.36	37.22	55.36	127	0.43	21280	29436
200	-26.14	55.98	-25.71	55.98	127	0.43	13104	29536
201	-24.41	55.98	-23.98	55.98	127	0.43	13328	29536
202	-18.38	55.98	-17.95	55.98	127	0.43	14112	29536
203	-10.62	55.98	-10.19	55.98	127	0.43	15120	29536
204	-9.76	55.98	-9.33	55.98	127	0.43	15232	29536
205	-8.90	55.98	-8.47	55.98	127	0.43	15344	29536
206	5.76	55.98	6.19	55.98	127	0.43	17248	29536
207	13.08	55.98	13.52	55.98	127	0.43	18200	29536
208	14.38	55.98	14.81	55.98	127	0.43	18368	29536
209	20.41	55.98	20.84	55.98	127	0.43	19152	29536
210	28.17	55.98	30.33	55.98	127	2.16	20160	29536
211	37.22	55.98	37.65	55.98	127	0.43	21336	29536
212	-26.14	56.60	-25.71	56.60	127	0.43	13104	29636
213	-24.41	56.60	-23.98	56.60	127	0.43	13328	29636
214	-18.38	56.60	-17.95	56.60	127	0.43	14112	29636
215	-10.62	56.60	-10.19	56.60	127	0.43	15120	29636
216	-9.76	56.60	-9.33	56.60	127	0.43	15232	29636
217	-8.90	56.60	-8.47	56.60	127	0.43	15344	29636
218	5.76	56.60	6.19	56.60	127	0.43	17248	29636
219	13.08	56.60	13.52	56.60	127	0.43	18200	29636
220	14.38	56.60	14.81	56.60	127	0.43	18368	29636
221	20.41	56.60	20.84	56.60	127	0.43	19152	29636
222	28.17	56.60	28.60	56.60	127	0.43	20160	29636
223	29.90	56.60	30.33	56.60	127	0.43	20384	29636
224	35.93	56.60	36.36	56.60	127	0.43	21168	29636
225	37.65	56.60	38.08	56.60	127	0.43	21392	29636
226	-26.14	57.22	-25.71	57.22	127	0.43	13104	29736
227	-24.41	57.22	-23.98	57.22	127	0.43	13328	29736
228	-18.38	57.22	-16.23	57.22	127	2.16	14112	29736
229	-10.19	57.22	-9.76	57.22	127	0.43	15176	29736
230	-9.33	57.22	-8.90	57.22	127	0.43	15288	29736
231	5.33	57.22	6.62	57.22	127	1.29	17192	29736
232	12.65	57.22	14.38	57.22	127	1.72	18144	29736
233	20.41	57.22	22.57	57.22	127	2.16	19152	29736
234	28.17	57.22	28.60	57.22	127	0.43	20160	29736
235	29.90	57.22	30.33	57.22	127	0.43	20384	29736
236	36.36	57.22	37.65	57.22	127	1.29	21224	29736
237	-81.11	-101.10	-73.17	-101.10	127	7.94	5962	4180
238	-69.20	-101.10	-61.25	-101.10	127	7.94	7510	4180
239	-57.28	-101.10	-49.34	-101.10	127	7.94	9058	4180
240	-45.37	-101.10	-37.42	-101.10	127	7.94	10606	4180
241	-33.45	-101.10	-25.51	-101.10	127	7.94	12154	4180
242	-21.54	-101.10	-13.59	-101.10	127	7.94	13702	4180
243	-9.62	-101.10	-1.68	-101.10	127	7.94	15250	4180
244	2.29	-101.10	10.24	-101.10	127	7.94	16798	4180
245	14.21	-101.10	22.15	-101.10	127	7.94	18346	4180
246	26.12	-101.10	34.07	-101.10	127	7.94	19894	4180
247	38.04	-101.10	45.98	-101.10	127	7.94	21442	4180
248	49.95	-101.10	57.90	-101.10	127	7.94	22990	4180
249	61.87	-101.10	69.81	-101.10	127	7.94	24538	4180
250	73.78	-101.10	81.73	-101.10	127	7.94	26086	4180
251	85.70	-101.10	86.36	-101.10	127	0.66	27634	4180
252	86.36	-101.10	86.36	-101.10	127	0.00	27720	4180
253	86.36	-99.53	86.36	-90.09	127	9.44	27720	4434
254	86.36	-85.37	86.36	-75.93	127	9.44	27720	6720
255	86.36	-71.21	86.36	-61.77	127	9.44	27720	9006
256	86.36	-57.04	86.36	-47.60	127	9.44	27720	11292
257	86.36	-42.88	86.36	-33.44	127	9.44	27720	13578
258	86.36	-28.72	86.36	-19.28	127	9.44	27720	15864
259	86.36	-14.56	86.36	-5.12	127	9.44	27720	18150
260	86.36	-0.40	86.36	9.04	127	9.44	27720	20436
261	86.36	13.77	86.36	23.21	127	9.44	27720	22722
262	86.36	27.93	86.36	37.37	127	9.44	27720	25008
263	86.36	42.09	86.36	51.53	127	9.44	27720	27294
264	86.36	56.25	86.36	65.69	127	9.44	27720	29580
265	86.36	70.41	86.36	79.86	127	9.44	27720	31866
266	86.36	84.58	86.36	94.02	127	9.44	27720	34152
267	86.36	98.74	86.36	99.52	127	0.79	27720	36438
268	86.36	99.52	86.36	99.52	127	0.00	27720	36565
269	85.02	99.52	76.99	99.52	127	8.04	27546	36565
270	72.97	99.52	64.93	99.52	127	8.04	25980	36565
271	60.91	99.52	52.88	99.52	127	8.04	24414	36565
272	48.86	99.52	40.82	99.52	127	8.04	22848	36565
273	36.81	99.52	28.77	99.52	127	8.04	21282	36565
274	24.75	99.52	16.72	99.52	127	8.04	19716	36565
275	12.70	99.52	4.66	99.52	127	8.04	18150	36565
276	0.65	99.52	-7.39	99.52	127	8.04	16584	36565
277	-11.41	99.52	-19.44	99.52	127	8.04	15018	36565
278	-23.46	99.52	-31.50	99.52	127	8.04	13452	36565
279	-35.51	99.52	-43.55	99.52	127	8.04	11886	36565
280	-47.57	99.52	-55.60	99.52	127	8.04	10320	36565
281	-59.62	99.52	-67.66	99.52	127	8.04	8754	36565
282	-71.67	99.52	-79.71	99.52	127	8.04	7188	36565
283	-83.73	99.52	-84.40	99.52	127	0.67	5622	36565
284	-84.40	99.52	-84.40	99.52	127	0.00	5535	36565
285	-84.40	97.96	-84.40	88.60	127	9.37	5535	36313
286	-84.40	83.91	-84.40	74.55	127	9.37	5535	34045
287	-84.40	69.86	-84.40	60.50	127	9.37	5535	31777
288	-84.40	55.81	-84.40	46.44	127	9.37	5535	29509
289	-84.40	41.76	-84.40	32.39	127	9.37	5535	27241
290	-84.40	27.71	-84.40	18.34	127	9.37	5535	24973
291	-84.40	13.66	-84.40	4.29	127	9.37	5535	22705
292	-84.40	-0.39	-84.40	-9.76	127	9.37	5535	20437
293	-84.40	-14.44	-84.40	-23.81	127	9.37	5535	18169
294	-84.40	-28.49	-84.40	-37.86	127	9.37	5535	15901
295	-84.40	-42.54	-84.40	-51.91	127	9.37	5535	13633
296	-84.40	-56.59	-84.40	-65.96	127	9.37	5535	11365
297	-84.40	-70.64	-84.40	-80.01	127	9.37	5535	9097
298	-84.40	-84.69	-84.40	-94.06	127	9.37	5535	6829
299	-84.40	-98.74	-84.40	-99.52	127	0.78	5535	4561
300	-84.40	-99.52	-84.40	-99.52	127	0.00	5535	4435
301	-70.66	-88.63	-70.66	-80.16	127	8.47	7320	6193
302	-70.66	-75.92	-70.66	-67.45	127	8.47	7320	8245
303	-70.66	-63.21	-70.66	-54.73	127	8.47	7320	10297
304	-70.66	-50.50	-70.66	-42.02	127	8.47	7320	12349
305	-70.66	-37.78	-70.66	-29.31	127	8.47	7320	14401
306	-70.66	-25.07	-70.66	-16.60	127	8.47	7320	16453
307	-70.66	-12.36	-70.66	-3.88	127	8.47	7320	18505
308	-70.66	0.35	-70.66	8.83	127	8.47	7320	20557
309	-70.66	13.07	-70.66	21.54	127	8.47	7320	22609
310	-70.66	25.78	-70.66	34.25	127	8.47	7320	24661
311	-70.66	38.49	-70.66	46.97	127	8.47	7320	26713
312	-70.66	51.20	-70.66	59.68	127	8.47	7320	28765
313	-70.66	63.92	-70.66	72.39	127	8.47	7320	30817
314	-70.66	76.63	-70.66	85.10	127	8.47	7320	32869
315	-70.66	89.34	-70.66	90.05	127	0.71	7320	34921
316	-70.66	90.05	-70.66	90.05	127	0.00	7320	35035
317	-69.52	90.05	-62.68	90.05	127	6.83	7468	35035
318	-59.27	90.05	-52.43	90.05	127	6.83	8800	35035
319	-49.01	90.05	-42.18	90.05	127	6.83	10132	35035
320	-38.76	90.05	-31.93	90.05	127	6.83	11464	35035
321	-28.51	90.05	-21.67	90.05	127	6.83	12796	35035
322	-18.26	90.05	-11.42	90.05	127	6.83	14128	35035
323	-8.00	90.05	-1.17	90.05	127	6.83	15460	35035
324	2.25	90.05	9.08	90.05	127	6.83	16792	35035
325	12.50	90.05	19.33	90.05	127	6.83	18124	35035
326	22.75	90.05	29.59	90.05	127	6.83	19456	35035
327	33.00	90.05	39.84	90.05	127	6.83	20788	35035
328	43.26	90.05	50.09	90.05	127	6.83	22120	35035
329	53.51	90.05	60.34	90.05	127	6.83	23452	35035
330	63.76	90.05	70.60	90.05	127	6.83	24784	35035
331	74.01	90.05	74.58	90.05	127	0.57	26116	35035
332	74.58	90.05	74.58	90.05	127	0.00	26190	35035
333	74.58	88.63	74.58	80.16	127	8.47	26190	34807
334	74.58	75.92	74.58	67.45	127	8.47	26190	32755
335	74.58	63.21	74.58	54.73	127	8.47	26190	30703
336	74.58	50.50	74.58	42.02	127	8.47	26190	28651
337	74.58	37.78	74.58	29.31	127	8.47	26190	26599
338	74.58	25.07	74.58	16.60	127	8.47	26190	24547
339	74.58	12.36	74.58	3.88	127	8.47	26190	22495
340	74.58	-0.35	74.58	-8.83	127	8.47	26190	20443
341	74.58	-13.07	74.58	-21.54	127	8.47	26190	18391
342	74.58	-25.78	74.58	-34.25	127	8.47	26190	16339
343	74.58	-38.49	74.58	-46.97	127	8.47	26190	14287
344	74.58	-51.20	74.58	-59.68	127	8.47	26190	12235
345	74.58	-63.92	74.58	-72.39	127	8.47	26190	10183
346	74.58	-76.63	74.58	-85.10	127	8.47	26190	8131
347	74.58	-89.34	74.58	-90.05	127	0.71	26190	6079
348	74.58	-90.05	74.58	-90.05	127	0.00	26190	5965
349	73.44	-90.05	66.61	-90.05	127	6.83	26042	5965
350	63.19	-90.05	56.36	-90.05	127	6.83	24710	5965
351	52.94	-90.05	46.10	-90.05	127	6.83	23378	5965
352	42.69	-90.05	35.85	-90.05	127	6.83	22046	5965
353	32.44	-90.05	25.60	-90.05	127	6.83	20714	5965
354	22.18	-90.05	15.35	-90.05	127	6.83	19382	5965
355	11.93	-90.05	5.10	-90.05	127	6.83	18050	5965
356	1.68	-90.05	-5.16	-90.05	127	6.83	16718	5965
357	-8.57	-90.05	-15.41	-90.05	127	6.83	15386	5965
358	-18.83	-90.05	-25.66	-90.05	127	6.83	14054	5965
359	-29.08	-90.05	-35.91	-90.05	127	6.83	12722	5965
360	-39.33	-90.05	-46.17	-90.05	127	6.83	11390	5965
