Vector Snapshot (Rust Emulator)
Vector Count: 868 

#	X0	Y0	X1	Y1	Color	Length
164	8.00	20.00	9.00	20.00	127	1.00
165	12.00	20.00	14.00	20.00	127	2.00
166	-64.00	17.00	-63.00	17.00	127	1.00
167	-63.00	17.00	-63.00	17.00	127	0.00
168	-54.00	17.00	-52.00	17.00	127	2.00
169	-52.00	17.00	-49.00	17.00	127	3.00
170	-42.00	17.00	-40.00	17.00	127	2.00
171	-40.00	17.00	-38.00	17.00	127	2.00
172	-29.00	17.00	-29.00	17.00	127	0.00
173	-29.00	17.00	-28.00	17.00	127	1.00
174	-20.00	17.00	-19.00	17.00	127	1.00
175	-15.00	17.00	-14.00	17.00	127	1.00
176	-8.00	17.00	-6.00	17.00	127	2.00
177	-6.00	17.00	-3.00	17.00	127	3.00
178	2.00	17.00	3.00	17.00	127	1.00
179	7.00	17.00	8.00	17.00	127	1.00
180	-8.00	-28.00	-6.00	-28.00	127	2.00
181	-6.00	-28.00	-3.00	-28.00	127	3.00
182	2.00	-28.00	4.00	-28.00	127	2.00
183	4.00	-28.00	6.00	-28.00	127	2.00
184	13.00	-28.00	16.00	-28.00	127	3.00
185	16.00	-28.00	19.00	-28.00	127	3.00
186	-14.00	-29.00	-14.00	-29.00	127	0.00
187	-3.00	-29.00	-2.00	-29.00	127	1.00
188	1.00	-29.00	2.00	-29.00	127	1.00
189	8.00	-29.00	8.00	-29.00	127	0.00
190	-20.00	-30.00	-20.00	-30.00	127	0.00
191	-9.00	-30.00	-8.00	-30.00	127	1.00
192	2.00	-30.00	2.00	-30.00	127	0.00
193	-26.00	-31.00	-25.00	-31.00	127	1.00
194	-23.00	-31.00	-20.00	-31.00	127	3.00
195	-14.00	-31.00	-14.00	-31.00	127	0.00
196	-3.00	-31.00	0.00	-31.00	127	3.00
197	0.00	-31.00	0.00	-31.00	127	0.00
198	-32.00	-31.00	-31.00	-31.00	127	1.00
199	-27.00	-31.00	-26.00	-31.00	127	1.00
200	-20.00	-31.00	-20.00	-31.00	127	0.00
201	-9.00	-31.00	-8.00	-31.00	127	1.00
202	-37.00	-32.00	-37.00	-32.00	127	0.00
203	-33.00	-32.00	-32.00	-32.00	127	1.00
204	-26.00	-32.00	-25.00	-32.00	127	1.00
205	-21.00	-32.00	-20.00	-32.00	127	1.00
206	-14.00	-32.00	-14.00	-32.00	127	0.00
207	-42.00	-33.00	-41.00	-33.00	127	1.00
208	-41.00	-33.00	-37.00	-33.00	127	4.00
209	-31.00	-33.00	-29.00	-33.00	127	2.00
210	-29.00	-33.00	-27.00	-33.00	127	2.00
211	-20.00	-33.00	-18.00	-33.00	127	2.00
212	-18.00	-33.00	-14.00	-33.00	127	4.00
213	-34.00	-45.00	-33.00	-45.00	127	1.00
214	-33.00	-45.00	-31.00	-45.00	127	2.00
215	-27.00	-45.00	-27.00	-45.00	127	0.00
216	-25.00	-45.00	-24.00	-45.00	127	1.00
217	-21.00	-45.00	-19.00	-45.00	127	2.00
218	-19.00	-45.00	-17.00	-45.00	127	2.00
219	-14.00	-45.00	-12.00	-45.00	127	2.00
220	-12.00	-45.00	-11.00	-45.00	127	1.00
221	-7.00	-45.00	-6.00	-45.00	127	1.00
222	-6.00	-45.00	-5.00	-45.00	127	1.00
223	-1.00	-45.00	0.00	-45.00	127	1.00
224	0.00	-45.00	2.00	-45.00	127	2.00
225	6.00	-45.00	7.00	-45.00	127	1.00
226	7.00	-45.00	7.00	-45.00	127	0.00
227	12.00	-45.00	13.00	-45.00	127	1.00
228	13.00	-45.00	14.00	-45.00	127	1.00
229	18.00	-45.00	19.00	-45.00	127	1.00
230	21.00	-45.00	22.00	-45.00	127	1.00
231	26.00	-45.00	27.00	-45.00	127	1.00
232	27.00	-45.00	28.00	-45.00	127	1.00
233	32.00	-45.00	32.00	-45.00	127	0.00
234	34.00	-45.00	35.00	-45.00	127	1.00
235	39.00	-45.00	40.00	-45.00	127	1.00
236	40.00	-45.00	42.00	-45.00	127	2.00
237	-37.00	-46.00	-37.00	-46.00	127	0.00
238	-31.00	-46.00	-30.00	-46.00	127	1.00
239	-28.00	-46.00	-27.00	-46.00	127	1.00
240	-24.00	-46.00	-24.00	-46.00	127	0.00
241	-23.00	-46.00	-23.00	-46.00	127	0.00
242	-23.00	-46.00	-22.00	-46.00	127	1.00
243	-21.00	-46.00	-21.00	-46.00	127	0.00
244	-17.00	-46.00	-17.00	-46.00	127	0.00
245	-11.00	-46.00	-10.00	-46.00	127	1.00
246	-8.00	-46.00	-7.00	-46.00	127	1.00
247	-4.00	-46.00	-4.00	-46.00	127	0.00
248	-3.00	-46.00	-2.00	-46.00	127	1.00
249	-2.00	-46.00	-2.00	-46.00	127	0.00
250	-1.00	-46.00	-1.00	-46.00	127	0.00
251	2.00	-46.00	3.00	-46.00	127	1.00
252	4.00	-46.00	4.00	-46.00	127	0.00
253	10.00	-46.00	10.00	-46.00	127	0.00
254	10.00	-46.00	10.00	-46.00	127	0.00
255	15.00	-46.00	16.00	-46.00	127	1.00
256	18.00	-46.00	18.00	-46.00	127	0.00
257	23.00	-46.00	23.00	-46.00	127	0.00
258	23.00	-46.00	24.00	-46.00	127	1.00
259	29.00	-46.00	30.00	-46.00	127	1.00
260	31.00	-46.00	32.00	-46.00	127	1.00
261	35.00	-46.00	36.00	-46.00	127	1.00
262	-41.00	-46.00	-40.00	-46.00	127	1.00
263	-34.00	-46.00	-34.00	-46.00	127	0.00
264	-33.00	-46.00	-33.00	-46.00	127	0.00
265	-33.00	-46.00	-32.00	-46.00	127	1.00
266	-31.00	-46.00	-31.00	-46.00	127	0.00
267	-26.00	-46.00	-26.00	-46.00	127	0.00
268	-26.00	-46.00	-26.00	-46.00	127	0.00
269	-21.00	-46.00	-20.00	-46.00	127	1.00
270	-14.00	-46.00	-14.00	-46.00	127	0.00
271	-11.00	-46.00	-11.00	-46.00	127	0.00
272	-6.00	-46.00	-6.00	-46.00	127	0.00
273	-6.00	-46.00	-5.00	-46.00	127	1.00
274	-1.00	-46.00	0.00	-46.00	127	1.00
275	1.00	-46.00	2.00	-46.00	127	1.00
276	6.00	-46.00	7.00	-46.00	127	1.00
277	7.00	-46.00	7.00	-46.00	127	0.00
278	12.00	-46.00	12.00	-46.00	127	0.00
279	13.00	-46.00	13.00	-46.00	127	0.00
